timestamp_ms,readable_time,price,quantity,side,is_maker
1769159114430,2026-01-23 09:05:14.430000,98.19,0.988,BUY,False
1769159115608,2026-01-23 09:05:15.608000,98.19,0.722,BUY,False
1769159117398,2026-01-23 09:05:17.398000,98.18,0.061,BUY,False
1769159120752,2026-01-23 09:05:20.752000,98.17,0.061,SELL,True
1769159121370,2026-01-23 09:05:21.370000,98.18,2.0,SELL,True
1769159121721,2026-01-23 09:05:21.721000,98.18,4.206,BUY,False
1769159121721,2026-01-23 09:05:21.721000,98.19,3.127,BUY,False
1769159122934,2026-01-23 09:05:22.934000,98.19,126.354,SELL,True
1769159122934,2026-01-23 09:05:22.934000,98.18,128.56,SELL,True
1769159123761,2026-01-23 09:05:23.761000,98.19,4.206,BUY,False
1769159123850,2026-01-23 09:05:23.850000,98.21,59.206,BUY,False
1769159123850,2026-01-23 09:05:23.850000,98.22,340.794,BUY,False
1769159124206,2026-01-23 09:05:24.206000,98.21,4.583,SELL,True
1769159124512,2026-01-23 09:05:24.512000,98.22,2.036,BUY,False
1769159124881,2026-01-23 09:05:24.881000,98.21,0.203,SELL,True
1769159125321,2026-01-23 09:05:25.321000,98.21,0.872,BUY,False
1769159126703,2026-01-23 09:05:26.703000,98.2,45.0,SELL,True
1769159127673,2026-01-23 09:05:27.673000,98.19,12.758,SELL,True
1769159127925,2026-01-23 09:05:27.925000,98.19,5.0,SELL,True
1769159129602,2026-01-23 09:05:29.602000,98.21,0.057,BUY,False
1769159129889,2026-01-23 09:05:29.889000,98.21,0.117,BUY,False
1769159130165,2026-01-23 09:05:30.165000,98.2,0.064,SELL,True
1769159137536,2026-01-23 09:05:37.536000,98.21,4.206,SELL,True
1769159137973,2026-01-23 09:05:37.973000,98.21,0.081,BUY,False
1769159140292,2026-01-23 09:05:40.292000,98.21,4.206,SELL,True
1769159140507,2026-01-23 09:05:40.507000,98.2,4.142,SELL,True
1769159140605,2026-01-23 09:05:40.605000,98.18,9.509,SELL,True
1769159142084,2026-01-23 09:05:42.084000,98.18,31.301,BUY,False
1769159142794,2026-01-23 09:05:42.794000,98.19,1.2,BUY,False
1769159143778,2026-01-23 09:05:43.778000,98.18,0.305,BUY,False
1769159145407,2026-01-23 09:05:45.407000,98.18,3.901,BUY,False
1769159146036,2026-01-23 09:05:46.036000,98.19,5.0,BUY,False
1769159147134,2026-01-23 09:05:47.134000,98.2,4.206,BUY,False
1769159147134,2026-01-23 09:05:47.134000,98.21,5.796,BUY,False
1769159148710,2026-01-23 09:05:48.710000,98.2,86.512,SELL,True
1769159148913,2026-01-23 09:05:48.913000,98.2,0.061,SELL,True
1769159149529,2026-01-23 09:05:49.529000,98.19,5.0,SELL,True
1769159154017,2026-01-23 09:05:54.017000,98.2,4.206,BUY,False
1769159154017,2026-01-23 09:05:54.017000,98.21,45.794,BUY,False
1769159154357,2026-01-23 09:05:54.357000,98.2,0.517,SELL,True
1769159156848,2026-01-23 09:05:56.848000,98.21,0.478,BUY,False
